,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2012-08-09,1600.0,1610.0,1570.0,1600.0,1394.804931640625,72555000,BBCA.JK,1385.9315,1386.08740234375,0.0,8.717529296875
2012-09-10,1590.0,1620.0,1590.0,1590.0,1386.08740234375,33725000,BBCA.JK,1381.0427,1403.5224609375,0.0,-17.43505859375
2012-09-12,1600.0,1610.0,1590.0,1600.0,1394.804931640625,47265000,BBCA.JK,1384.7759,1377.3695068359375,0.0,17.4354248046875
2012-09-21,1590.0,1600.0,1570.0,1590.0,1386.08740234375,64372500,BBCA.JK,1381.0641,1377.3695068359375,0.0,8.7178955078125
2012-10-03,1570.0,1590.0,1570.0,1570.0,1368.6522216796875,29290000,BBCA.JK,1366.0355,1377.3695068359375,0.0,-8.71728515625
2012-10-04,1580.0,1590.0,1570.0,1580.0,1377.3695068359375,46405000,BBCA.JK,1372.5243,1368.6522216796875,0.0,8.71728515625
2012-10-08,1580.0,1590.0,1570.0,1580.0,1377.3695068359375,33475000,BBCA.JK,1373.7267,1386.08740234375,0.0,-8.7178955078125
2012-10-16,1630.0,1630.0,1600.0,1630.0,1420.957275390625,64515000,BBCA.JK,1406.0459,1420.957275390625,0.0,0.0
2012-10-24,1640.0,1640.0,1620.0,1640.0,1429.6749267578125,32770000,BBCA.JK,1417.2533,1420.957275390625,0.0,8.7176513671875
2012-11-07,1700.0,1710.0,1680.0,1700.0,1481.9801025390625,47120000,BBCA.JK,1465.6438,1473.2628173828125,0.0,8.71728515625
2012-11-22,1780.0,1790.0,1760.0,1780.0,1551.7203369140625,27582500,BBCA.JK,1548.6597,1577.872802734375,0.0,-26.1524658203125
2012-12-05,1760.0,1810.0,1750.0,1760.0,1541.34326171875,61945000,BBCA.JK,1571.7445,1541.34326171875,0.0,0.0
2012-12-07,1760.0,1800.0,1760.0,1760.0,1541.34326171875,60002500,BBCA.JK,1563.2761,1602.646484375,61.30322265625,0.0
2012-12-14,1850.0,1900.0,1830.0,1850.0,1620.1617431640625,31957500,BBCA.JK,1616.019,1611.404296875,0.0,8.7574462890625
2012-12-18,1830.0,1870.0,1810.0,1830.0,1602.646484375,49697500,BBCA.JK,1613.8755,1585.1309814453125,-17.5155029296875,0.0
2012-12-19,1810.0,1850.0,1800.0,1810.0,1585.1309814453125,55587500,BBCA.JK,1599.7428,1611.404296875,26.2733154296875,0.0
2012-12-20,1840.0,1840.0,1780.0,1840.0,1611.404296875,64220000,BBCA.JK,1612.6025,1558.858154296875,-52.546142578125,0.0
2013-01-07,1840.0,1850.0,1810.0,1840.0,1611.404296875,77035000,BBCA.JK,1612.7152,1602.646484375,-8.7578125,0.0
2013-01-10,1780.0,1820.0,1780.0,1780.0,1558.858154296875,72327500,BBCA.JK,1569.4769,1550.1007080078125,-8.7574462890625,0.0
2013-01-16,1830.0,1830.0,1810.0,1830.0,1602.646484375,61665000,BBCA.JK,1597.8757,1602.646484375,0.0,0.0
2013-01-17,1830.0,1840.0,1810.0,1830.0,1602.646484375,57637500,BBCA.JK,1597.8795,1663.949951171875,0.0,-61.303466796875
2013-02-04,2010.0,2020.0,1990.0,2010.0,1760.283935546875,94540000,BBCA.JK,1737.1077,1734.010986328125,0.0,26.27294921875
2013-02-06,1980.0,2000.0,1960.0,1980.0,1734.010986328125,63205000,BBCA.JK,1721.3405,1760.283935546875,0.0,-26.27294921875
2013-02-11,2030.0,2030.0,1990.0,2030.0,1777.79931640625,11472500,BBCA.JK,1765.0756,1760.283935546875,0.0,17.515380859375
2013-02-20,2060.0,2070.0,2040.0,2060.0,1804.072021484375,60172500,BBCA.JK,1801.3344,1812.8297119140625,0.0,-8.7576904296875
2013-02-22,2110.0,2110.0,2070.0,2110.0,1847.8603515625,15,BBCA.JK,1840.239,1979.2247314453125,0.0,-131.3643798828125
2013-02-25,2260.0,2260.0,2120.0,2260.0,1979.2247314453125,51457500,BBCA.JK,1941.52,1891.64794921875,0.0,87.5767822265625
2013-03-06,2140.0,2160.0,2110.0,2140.0,1874.13330078125,46110000,BBCA.JK,1887.6008,1882.890869140625,8.757568359375,0.0
2013-03-18,2130.0,2140.0,2120.0,2130.0,1865.37548828125,78970000,BBCA.JK,1882.4016,1874.13330078125,8.7578125,0.0
2013-03-22,2140.0,2170.0,2120.0,2120.0,1856.617919921875,79960000,BBCA.JK,1877.1799,1909.16357421875,52.545654296875,0.0
2013-04-09,2160.0,2170.0,2110.0,2120.0,1856.617919921875,68320000,BBCA.JK,1884.1307,1847.8603515625,-8.757568359375,0.0
2013-04-17,2170.0,2200.0,2160.0,2200.0,1926.6790771484375,84745000,BBCA.JK,1928.4264,1926.6790771484375,0.0,0.0
2013-04-18,2180.0,2200.0,2180.0,2200.0,1926.6790771484375,48295000,BBCA.JK,1930.9979,1926.6790771484375,0.0,0.0
2013-04-23,2160.0,2160.0,2140.0,2150.0,1882.890869140625,15,BBCA.JK,1886.2766,1935.4364013671875,52.5455322265625,0.0
2013-05-01,2140.0,2150.0,2130.0,2150.0,1882.890869140625,63260000,BBCA.JK,1899.7523,1865.37548828125,-17.515380859375,0.0
2013-05-08,2200.0,2210.0,2180.0,2200.0,1926.6790771484375,24297500,BBCA.JK,1923.2361,1935.4364013671875,0.0,-8.75732421875
2013-05-17,2160.0,2200.0,2160.0,2200.0,1926.6790771484375,33765000,BBCA.JK,1924.1511,1909.16357421875,0.0,17.5155029296875
2013-06-04,1980.0,2040.0,1970.0,2020.0,1780.64013671875,97930000,BBCA.JK,1814.5165,1771.8250732421875,-8.8150634765625,0.0
2013-06-18,2020.0,2050.0,1990.0,2010.0,1771.8250732421875,79180000,BBCA.JK,1758.0867,1754.195068359375,0.0,17.6300048828125
2013-06-19,2010.0,2020.0,1970.0,1990.0,1754.195068359375,61667500,BBCA.JK,1723.5232,1666.04443359375,0.0,88.150634765625
2013-06-20,1930.0,1940.0,1890.0,1890.0,1666.04443359375,101530000,BBCA.JK,1656.5172,1621.96923828125,0.0,44.0751953125
2013-06-21,1850.0,1880.0,1830.0,1840.0,1621.96923828125,160320000,BBCA.JK,1629.1555,1604.339111328125,-17.630126953125,0.0
2013-07-02,2000.0,2010.0,1970.0,1990.0,1754.195068359375,41852500,BBCA.JK,1720.398,1666.04443359375,0.0,88.150634765625
2013-07-05,1940.0,1940.0,1870.0,1900.0,1674.859619140625,55322500,BBCA.JK,1661.853,1604.339111328125,0.0,70.5205078125
2013-07-16,2040.0,2040.0,1980.0,2020.0,1780.64013671875,26815000,BBCA.JK,1740.3757,1798.2703857421875,0.0,-17.6302490234375
2013-07-24,2070.0,2080.0,2040.0,2080.0,1833.5303955078125,37715000,BBCA.JK,1801.0664,1798.2703857421875,0.0,35.260009765625
2013-07-26,2040.0,2080.0,2040.0,2070.0,1824.715576171875,25532500,BBCA.JK,1805.3925,1780.64013671875,0.0,44.075439453125
2013-07-29,2040.0,2060.0,2020.0,2020.0,1780.64013671875,19867500,BBCA.JK,1779.197,1815.9005126953125,0.0,-35.2603759765625
2013-08-01,2080.0,2110.0,2060.0,2090.0,1842.345458984375,51290000,BBCA.JK,1834.2312,1886.4208984375,0.0,-44.075439453125
2013-08-13,2040.0,2140.0,2040.0,2140.0,1886.4208984375,24667500,BBCA.JK,1871.5334,1921.680908203125,0.0,-35.260009765625
2013-08-14,2110.0,2180.0,2100.0,2180.0,1921.680908203125,31005000,BBCA.JK,1903.3684,1895.2357177734375,0.0,26.4451904296875
2013-08-19,2070.0,2070.0,1900.0,1900.0,1674.859619140625,116827500,BBCA.JK,1722.6084,1666.04443359375,-8.815185546875,0.0
2013-08-20,1900.0,1940.0,1830.0,1890.0,1666.04443359375,166267500,BBCA.JK,1701.9838,1692.48974609375,26.4453125,0.0
2013-08-30,1780.0,1820.0,1770.0,1810.0,1595.524169921875,81837500,BBCA.JK,1621.8901,1569.0789794921875,-26.4451904296875,0.0
2013-09-02,1820.0,1830.0,1700.0,1780.0,1569.0789794921875,77840000,BBCA.JK,1585.5778,1560.2637939453125,-8.815185546875,0.0
2013-09-05,1740.0,1750.0,1690.0,1720.0,1516.1884765625,80572500,BBCA.JK,1527.496,1551.44873046875,35.26025390625,0.0
2013-09-10,1890.0,1960.0,1880.0,1960.0,1727.7498779296875,152682500,BBCA.JK,1682.0371,1745.380126953125,0.0,-17.6302490234375
2013-09-16,2010.0,2020.0,1990.0,2010.0,1771.8250732421875,66107500,BBCA.JK,1726.3136,1780.64013671875,0.0,-8.8150634765625
2013-09-20,2150.0,2180.0,2090.0,2100.0,1851.1607666015625,60110000,BBCA.JK,1786.0984,1877.605712890625,0.0,-26.4449462890625
2013-09-25,2060.0,2090.0,2060.0,2090.0,1842.345458984375,72055000,BBCA.JK,1822.1997,1824.715576171875,0.0,17.6298828125
2013-10-18,2110.0,2120.0,2090.0,2120.0,1868.7908935546875,43780000,BBCA.JK,1861.6079,1886.4208984375,0.0,-17.6300048828125
2013-10-25,2110.0,2160.0,2110.0,2150.0,1895.2357177734375,44082500,BBCA.JK,1895.4042,1895.2357177734375,0.0,0.0
2013-10-28,2150.0,2160.0,2140.0,2150.0,1895.2357177734375,24035000,BBCA.JK,1899.7465,1868.7908935546875,-26.44482421875,0.0
2013-10-30,2080.0,2140.0,2080.0,2140.0,1886.4208984375,43352500,BBCA.JK,1884.545,1842.345458984375,0.0,44.075439453125
2013-11-07,2090.0,2130.0,2090.0,2120.0,1868.7908935546875,67800000,BBCA.JK,1873.1986,1824.715576171875,-44.0753173828125,0.0
2013-11-11,2080.0,2080.0,2040.0,2050.0,1807.0853271484375,52492500,BBCA.JK,1822.3086,1771.8250732421875,-35.26025390625,0.0
2013-11-18,2050.0,2070.0,2050.0,2060.0,1815.9005126953125,48500000,BBCA.JK,1819.5728,1798.2703857421875,-17.630126953125,0.0
2013-11-21,1980.0,2000.0,1950.0,1970.0,1736.56494140625,51580000,BBCA.JK,1749.7529,1763.01025390625,26.4453125,0.0
2013-11-26,2000.0,2010.0,1930.0,1930.0,1701.304931640625,115220000,BBCA.JK,1712.3402,1710.1197509765625,8.8148193359375,0.0
2013-12-20,1910.0,1910.0,1850.0,1850.0,1638.345703125,57612500,BBCA.JK,1632.8864,1682.62548828125,0.0,-44.27978515625
2014-01-03,1940.0,1950.0,1870.0,1900.0,1682.62548828125,71912500,BBCA.JK,1660.532,1656.0577392578125,0.0,26.5677490234375
2014-01-15,1970.0,2040.0,1965.0,1990.0,1762.328857421875,132835000,BBCA.JK,1745.705,1771.184814453125,0.0,-8.85595703125
2014-01-17,2000.0,2005.0,1980.0,1980.0,1753.47314453125,31507500,BBCA.JK,1727.7312,1740.188720703125,0.0,13.284423828125
2014-01-20,2000.0,2000.0,1950.0,1965.0,1740.188720703125,39292500,BBCA.JK,1717.3252,1744.616943359375,0.0,-4.42822265625
2014-01-21,1955.0,1985.0,1955.0,1970.0,1744.616943359375,28476000,BBCA.JK,1723.1548,1753.47314453125,0.0,-8.856201171875
2014-01-23,2000.0,2050.0,1980.0,2040.0,1806.6085205078125,160911500,BBCA.JK,1782.8961,1802.1802978515625,0.0,4.42822265625
2014-02-14,2080.0,2080.0,2065.0,2075.0,1837.6043701171875,77919000,BBCA.JK,1826.4791,1855.315673828125,0.0,-17.7113037109375
2014-02-28,2060.0,2065.0,2030.0,2045.0,1811.0364990234375,120073000,BBCA.JK,1820.3846,1819.8922119140625,8.855712890625,0.0
2014-03-03,2040.0,2065.0,2030.0,2055.0,1819.8922119140625,86498000,BBCA.JK,1828.4813,1855.315673828125,35.4234619140625,0.0
2014-03-04,2050.0,2105.0,2050.0,2095.0,1855.315673828125,96861000,BBCA.JK,1857.0609,1868.5999755859375,13.2843017578125,0.0
2014-03-13,2090.0,2090.0,2065.0,2075.0,1837.6043701171875,41286500,BBCA.JK,1846.3805,1961.587158203125,123.9827880859375,0.0
2014-03-20,2120.0,2120.0,2070.0,2085.0,1846.4599609375,120952000,BBCA.JK,1854.2372,1828.748291015625,-17.711669921875,0.0
2014-04-03,2190.0,2190.0,2180.0,2190.0,1939.447265625,51530500,BBCA.JK,1930.8037,1921.7353515625,0.0,17.7119140625
2014-04-04,2205.0,2205.0,2155.0,2170.0,1921.7353515625,63947000,BBCA.JK,1911.8877,1930.59130859375,0.0,-8.85595703125
2014-04-08,2175.0,2195.0,2170.0,2190.0,1939.447265625,121323000,BBCA.JK,1928.0175,1939.447265625,0.0,0.0
2014-04-09,2190.0,2190.0,2190.0,2190.0,1939.447265625,0,BBCA.JK,1937.1366,1930.59130859375,0.0,8.85595703125
2014-04-11,2160.0,2225.0,2145.0,2220.0,1966.014892578125,150497500,BBCA.JK,1966.0946,1992.58251953125,26.567626953125,0.0
2014-04-14,2210.0,2250.0,2200.0,2250.0,1992.58251953125,75612000,BBCA.JK,1986.9863,1966.014892578125,0.0,26.567626953125
2014-04-25,2200.0,2210.0,2200.0,2200.0,1948.302978515625,43241000,BBCA.JK,1955.0897,1877.4559326171875,-70.8470458984375,0.0
2014-05-02,2220.0,2275.0,2195.0,2195.0,1957.2198486328125,56020500,BBCA.JK,1974.7959,1957.2198486328125,0.0,0.0
2014-05-13,2240.0,2255.0,2220.0,2240.0,1997.34521484375,40691000,BBCA.JK,1988.3412,2024.0950927734377,0.0,-26.749877929687727
2014-05-19,2270.0,2305.0,2250.0,2270.0,2024.0950927734375,119587500,BBCA.JK,2026.7386,1988.4283447265625,-35.666748046875,0.0
2014-05-26,2260.0,2280.0,2250.0,2260.0,2015.178466796875,23381500,BBCA.JK,2016.2245,2010.7203369140625,-4.4581298828125,0.0
2014-06-19,2210.0,2215.0,2195.0,2210.0,1970.5948486328125,41139000,BBCA.JK,1971.66,1943.8447265625,-26.7501220703125,0.0
2014-07-04,2220.0,2240.0,2195.0,2220.0,1979.511474609375,55804000,BBCA.JK,1967.94,2010.7203369140625,0.0,-31.2088623046875
2014-07-07,2255.0,2260.0,2235.0,2255.0,2010.7203369140625,71875000,BBCA.JK,1989.8221,2015.178466796875,0.0,-4.4581298828125
2014-07-08,2260.0,2290.0,2245.0,2260.0,2015.178466796875,68302000,BBCA.JK,1998.556,2015.178466796875,0.0,0.0
2014-07-15,2280.0,2295.0,2260.0,2280.0,2033.01220703125,71305500,BBCA.JK,2021.6134,2077.595458984375,0.0,-44.583251953125
2014-07-16,2330.0,2360.0,2300.0,2330.0,2077.595458984375,169153000,BBCA.JK,2063.094,2077.595458984375,0.0,0.0
2014-07-22,2335.0,2350.0,2315.0,2335.0,2082.053955078125,94294000,BBCA.JK,2071.2373,2073.136962890625,0.0,8.9169921875
2014-08-11,2340.0,2365.0,2330.0,2340.0,2086.512451171875,27767500,BBCA.JK,2089.5674,2086.512451171875,0.0,0.0
2014-08-13,2350.0,2355.0,2325.0,2350.0,2095.428466796875,51492000,BBCA.JK,2089.7805,2095.428466796875,0.0,0.0
2014-08-18,2355.0,2360.0,2345.0,2355.0,2099.88720703125,31281500,BBCA.JK,2093.9333,2082.053955078125,0.0,17.833251953125
2014-09-05,2420.0,2420.0,2350.0,2420.0,2157.84619140625,66048000,BBCA.JK,2135.1206,2189.054443359375,0.0,-31.208251953125
2014-09-11,2440.0,2485.0,2440.0,2440.0,2175.67919921875,47693500,BBCA.JK,2176.0498,2148.92919921875,-26.75,0.0
2014-09-23,2530.0,2555.0,2525.0,2530.0,2255.929931640625,37956500,BBCA.JK,2246.9941,2224.7216796875,0.0,31.208251953125
2014-09-30,2615.0,2625.0,2545.0,2615.0,2331.722412109375,120284000,BBCA.JK,2305.7385,2322.8046875,0.0,8.917724609375
2014-10-01,2605.0,2715.0,2605.0,2605.0,2322.8046875,55827500,BBCA.JK,2339.7898,2211.34619140625,-111.45849609375,0.0
2014-10-14,2525.0,2550.0,2500.0,2525.0,2251.471435546875,43902500,BBCA.JK,2262.431,2260.388427734375,8.9169921875,0.0
2014-10-16,2520.0,2550.0,2520.0,2520.0,2247.013671875,46722000,BBCA.JK,2256.2605,2242.554931640625,-4.458740234375,0.0
2014-10-24,2665.0,2715.0,2620.0,2665.0,2376.3056640625,56123500,BBCA.JK,2364.2905,2349.555419921875,0.0,26.750244140625
2014-11-10,2510.0,2540.0,2500.0,2510.0,2238.0966796875,49966500,BBCA.JK,2270.0845,2287.138427734375,49.041748046875,0.0
2014-11-17,2585.0,2610.0,2580.0,2580.0,2300.513916015625,39718000,BBCA.JK,2308.612,2336.180419921875,35.66650390625,0.0
2014-11-19,2670.0,2680.0,2635.0,2670.0,2380.76416015625,146475500,BBCA.JK,2367.2407,2362.930908203125,0.0,17.833251953125
2014-11-20,2650.0,2670.0,2645.0,2650.0,2362.930908203125,71286000,BBCA.JK,2359.0703,2376.3056640625,0.0,-13.374755859375
2014-11-28,2620.0,2635.0,2605.0,2620.0,2336.180419921875,40601500,BBCA.JK,2342.4773,2331.722412109375,-4.4580078125,0.0
2014-12-03,2645.0,2670.0,2620.0,2650.0,2362.930908203125,56958500,BBCA.JK,2367.6382,2362.930908203125,0.0,0.0
2014-12-08,2655.0,2680.0,2645.0,2655.0,2376.3564453125,37435500,BBCA.JK,2377.0437,2371.881103515625,-4.475341796875,0.0
2014-12-12,2640.0,2665.0,2640.0,2650.0,2371.881103515625,50302000,BBCA.JK,2373.1084,2336.078857421875,-35.80224609375,0.0
2014-12-30,2615.0,2640.0,2615.0,2625.0,2349.504638671875,32338500,BBCA.JK,2347.562,2367.40625,0.0,-17.901611328125
2015-01-12,2585.0,2600.0,2560.0,2600.0,2327.128662109375,81651000,BBCA.JK,2328.6719,2327.128662109375,0.0,0.0
2015-01-19,2595.0,2605.0,2595.0,2600.0,2327.128662109375,26134500,BBCA.JK,2325.3154,2331.60400390625,0.0,-4.475341796875
2015-01-26,2665.0,2680.0,2605.0,2630.0,2353.97998046875,103089000,BBCA.JK,2352.748,2362.930908203125,0.0,-8.950927734375
2015-01-28,2635.0,2665.0,2630.0,2655.0,2376.3564453125,48230000,BBCA.JK,2369.589,2385.306884765625,0.0,-8.950439453125
2015-02-05,2780.0,2785.0,2675.0,2740.0,2452.435546875,83923500,BBCA.JK,2441.3616,2452.435546875,0.0,0.0
2015-02-13,2800.0,2850.0,2795.0,2805.0,2510.61376953125,90653500,BBCA.JK,2508.6912,2506.138427734375,0.0,4.475341796875
2015-03-03,2870.0,2915.0,2865.0,2880.0,2577.7421875,100166000,BBCA.JK,2586.172,2582.218017578125,4.475830078125,0.0
2015-03-06,2900.0,2935.0,2900.0,2920.0,2613.544677734375,84722000,BBCA.JK,2609.687,2573.267578125,0.0,40.277099609375
2015-03-11,2850.0,2875.0,2845.0,2855.0,2555.3662109375,86270500,BBCA.JK,2565.4275,2541.940185546875,-13.426025390625,0.0
2015-03-18,2820.0,2850.0,2820.0,2845.0,2546.415283203125,52346500,BBCA.JK,2559.5452,2550.89111328125,4.475830078125,0.0
2015-03-31,2960.0,2965.0,2935.0,2965.0,2653.821533203125,85598000,BBCA.JK,2645.8877,2653.821533203125,0.0,0.0
2015-04-09,3015.0,3040.0,2990.0,3015.0,2698.57421875,68708000,BBCA.JK,2708.1655,2694.0986328125,-4.4755859375,0.0
2015-04-21,2945.0,3000.0,2940.0,2980.0,2684.906005859375,101934500,BBCA.JK,2699.6116,2680.402099609375,-4.50390625,0.0
2015-04-22,2990.0,2990.0,2965.0,2975.0,2680.402099609375,80424500,BBCA.JK,2697.7666,2684.906005859375,4.50390625,0.0
2015-04-23,2990.0,3000.0,2975.0,2980.0,2684.906005859375,45916500,BBCA.JK,2704.267,2684.906005859375,0.0,0.0
2015-05-05,2750.0,2785.0,2735.0,2770.0,2495.701904296875,90141500,BBCA.JK,2543.889,2468.67236328125,-27.029541015625,0.0
2015-05-07,2720.0,2755.0,2715.0,2740.0,2468.67236328125,55087000,BBCA.JK,2501.8477,2482.18701171875,13.5146484375,0.0
2015-05-08,2750.0,2775.0,2735.0,2755.0,2482.18701171875,56698000,BBCA.JK,2504.2349,2468.67236328125,-13.5146484375,0.0
2015-05-20,2755.0,2805.0,2740.0,2775.0,2500.206298828125,58482500,BBCA.JK,2488.4072,2545.255615234375,0.0,-45.04931640625
2015-05-21,2790.0,2875.0,2780.0,2825.0,2545.255615234375,63650000,BBCA.JK,2529.2227,2585.799072265625,0.0,-40.54345703125
2015-05-26,2840.0,2900.0,2830.0,2870.0,2585.799072265625,117738500,BBCA.JK,2559.3154,2567.780029296875,0.0,18.01904296875
2015-05-28,2820.0,2850.0,2810.0,2830.0,2549.760009765625,36940000,BBCA.JK,2534.266,2545.255615234375,0.0,4.50439453125
2015-05-29,2845.0,2860.0,2815.0,2825.0,2545.255615234375,111287500,BBCA.JK,2533.013,2545.255615234375,0.0,0.0
2015-06-08,2700.0,2720.0,2680.0,2715.0,2446.148193359375,86888000,BBCA.JK,2457.804,2396.59423828125,-49.553955078125,0.0
2015-06-30,2725.0,2750.0,2700.0,2700.0,2432.633056640625,69145000,BBCA.JK,2437.6855,2432.633056640625,0.0,0.0
2015-07-01,2720.0,2730.0,2700.0,2700.0,2432.633056640625,35987500,BBCA.JK,2425.648,2450.653076171875,0.0,-18.02001953125
2015-07-02,2695.0,2745.0,2670.0,2720.0,2450.653076171875,54548500,BBCA.JK,2436.3306,2455.157470703125,0.0,-4.50439453125
2015-07-07,2705.0,2725.0,2640.0,2640.0,2378.574951171875,64968500,BBCA.JK,2388.2192,2401.099365234375,22.5244140625,0.0
2015-08-03,2585.0,2650.0,2585.0,2650.0,2387.584716796875,61213000,BBCA.JK,2383.0537,2396.59423828125,0.0,-9.009521484375
2015-08-14,2650.0,2655.0,2635.0,2650.0,2387.584716796875,31860000,BBCA.JK,2394.2583,2338.03125,-49.553466796875,0.0
2015-08-20,2540.0,2540.0,2450.0,2455.0,2211.89453125,127105500,BBCA.JK,2250.7307,2139.81591796875,-72.07861328125,0.0
2015-08-21,2420.0,2440.0,2370.0,2375.0,2139.81591796875,109838000,BBCA.JK,2190.3118,2036.2039794921873,-103.61193847656273,0.0
2015-08-24,2280.0,2370.0,2200.0,2260.0,2036.2039794921875,173094000,BBCA.JK,2108.694,2094.767822265625,58.5638427734375,0.0
2015-09-10,2370.0,2405.0,2355.0,2385.0,2148.826171875,63130500,BBCA.JK,2138.9697,2148.826171875,0.0,0.0
2015-09-14,2400.0,2425.0,2385.0,2420.0,2180.3603515625,35836000,BBCA.JK,2165.1462,2153.331298828125,0.0,27.029052734375
2015-09-16,2380.0,2385.0,2360.0,2370.0,2135.311767578125,66782000,BBCA.JK,2126.0144,2202.885009765625,0.0,-67.5732421875
2015-09-18,2420.0,2455.0,2410.0,2455.0,2211.89453125,99438000,BBCA.JK,2175.5835,2193.875244140625,0.0,18.019287109375
2015-09-23,2385.0,2400.0,2370.0,2375.0,2139.81591796875,90731500,BBCA.JK,2119.3333,2126.302001953125,0.0,13.513916015625
2015-10-07,2600.0,2640.0,2590.0,2600.0,2342.535888671875,121875500,BBCA.JK,2307.355,2360.5556640625,0.0,-18.019775390625
2015-10-08,2620.0,2670.0,2605.0,2620.0,2360.5556640625,80631000,BBCA.JK,2318.6301,2378.574951171875,0.0,-18.019287109375
2015-10-20,2655.0,2660.0,2630.0,2640.0,2378.574951171875,76519500,BBCA.JK,2366.802,2401.099365234375,0.0,-22.5244140625
2015-10-26,2730.0,2745.0,2715.0,2730.0,2459.662841796875,72511000,BBCA.JK,2435.7925,2459.662841796875,0.0,0.0
2015-10-29,2725.0,2745.0,2600.0,2630.0,2369.564697265625,73029000,BBCA.JK,2385.294,2324.5166015625,-45.048095703125,0.0
2015-11-11,2590.0,2625.0,2585.0,2595.0,2338.03125,43298000,BBCA.JK,2359.138,2338.03125,0.0,0.0
2015-11-19,2620.0,2645.0,2590.0,2590.0,2343.459716796875,85414000,BBCA.JK,2355.4216,2379.65185546875,36.192138671875,0.0
2015-11-20,2590.0,2640.0,2580.0,2630.0,2379.65185546875,51167500,BBCA.JK,2374.8489,2406.796630859375,0.0,-27.144775390625
2015-11-24,2650.0,2715.0,2650.0,2695.0,2438.46484375,94665500,BBCA.JK,2426.6467,2442.98876953125,0.0,-4.52392578125
2015-11-27,2720.0,2720.0,2620.0,2630.0,2379.65185546875,23257500,BBCA.JK,2381.2534,2239.40673828125,-140.2451171875,0.0
2015-12-02,2655.0,2690.0,2620.0,2660.0,2406.796630859375,69710500,BBCA.JK,2416.884,2406.796630859375,0.0,0.0
2015-12-15,2610.0,2640.0,2610.0,2620.0,2370.604248046875,47291500,BBCA.JK,2370.9753,2438.46484375,67.860595703125,0.0
2015-12-17,2760.0,2760.0,2715.0,2720.0,2461.085205078125,114667500,BBCA.JK,2447.628,2393.224609375,0.0,67.860595703125
2015-12-18,2690.0,2700.0,2645.0,2645.0,2393.224609375,90887000,BBCA.JK,2392.3074,2384.17626953125,0.0,9.04833984375
2015-12-28,2620.0,2680.0,2620.0,2665.0,2411.32080078125,65440500,BBCA.JK,2402.9297,2397.748291015625,0.0,13.572509765625
2016-01-07,2620.0,2630.0,2600.0,2600.0,2352.508056640625,146746500,BBCA.JK,2363.3496,2352.508056640625,0.0,0.0
2016-01-08,2590.0,2620.0,2590.0,2600.0,2352.508056640625,125820000,BBCA.JK,2364.619,2307.267333984375,-45.24072265625,0.0
2016-01-13,2645.0,2660.0,2630.0,2635.0,2384.17626953125,76587000,BBCA.JK,2382.3545,2357.031982421875,0.0,27.144287109375
2016-01-14,2600.0,2630.0,2595.0,2605.0,2357.031982421875,119213500,BBCA.JK,2357.0972,2352.508056640625,-4.52392578125,0.0
2016-01-29,2640.0,2645.0,2595.0,2620.0,2370.604248046875,175698000,BBCA.JK,2363.6772,2393.224609375,0.0,-22.620361328125
2016-02-04,2600.0,2650.0,2600.0,2630.0,2379.65185546875,82874000,BBCA.JK,2372.9138,2429.4169921875,0.0,-49.76513671875
2016-02-09,2680.0,2685.0,2640.0,2660.0,2406.796630859375,54516500,BBCA.JK,2407.3923,2402.272705078125,-4.52392578125,0.0
2016-02-11,2640.0,2710.0,2640.0,2670.0,2415.844970703125,159586000,BBCA.JK,2404.8374,2402.272705078125,0.0,13.572265625
2016-02-26,2630.0,2700.0,2630.0,2670.0,2415.844970703125,141175000,BBCA.JK,2411.8066,2438.46484375,0.0,-22.619873046875
2016-02-29,2700.0,2705.0,2675.0,2695.0,2438.46484375,138837000,BBCA.JK,2430.4966,2424.892822265625,0.0,13.572021484375
2016-03-11,2680.0,2680.0,2680.0,2680.0,2424.892822265625,0,BBCA.JK,2425.961,2424.892822265625,0.0,0.0
2016-03-30,2625.0,2690.0,2625.0,2625.0,2375.128173828125,137086000,BBCA.JK,2397.658,2406.796630859375,31.66845703125,0.0
2016-04-01,2660.0,2665.0,2640.0,2660.0,2406.796630859375,73802500,BBCA.JK,2412.0747,2411.32080078125,4.524169921875,0.0
2016-04-13,2610.0,2610.0,2610.0,2610.0,2361.55615234375,0,BBCA.JK,2354.1318,2361.55615234375,0.0,0.0
2016-04-15,2610.0,2610.0,2610.0,2610.0,2380.71142578125,0,BBCA.JK,2361.354,2380.71142578125,0.0,0.0
2016-04-21,2620.0,2625.0,2600.0,2620.0,2389.8330078125,62586000,BBCA.JK,2371.8877,2394.393310546875,0.0,-4.560302734375
2016-04-22,2620.0,2630.0,2610.0,2625.0,2394.393310546875,39264000,BBCA.JK,2379.1501,2389.8330078125,0.0,4.560302734375
2016-04-29,2605.0,2625.0,2600.0,2610.0,2380.71142578125,61001500,BBCA.JK,2370.808,2389.8330078125,0.0,-9.12158203125
2016-05-04,2610.0,2620.0,2605.0,2620.0,2389.8330078125,75545000,BBCA.JK,2373.4268,2394.393310546875,0.0,-4.560302734375
2016-05-10,2610.0,2660.0,2610.0,2635.0,2403.51513671875,158328000,BBCA.JK,2390.7495,2398.9541015625,0.0,4.56103515625
